Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
30733,1.5219272704792801,-1.1173592788599098,0.10587564748124599,-1.5194362031348,-0.94667342756096,0.26227740065315397,-1.06167316336794,0.009803202364891279,-1.75725624212807,1.44167831304041,-0.0512064812214956,0.0309449860876506,1.12234678069198,-0.637274105630343,-1.30652977725456,-0.392421301553031,0.213029319567518,0.368187751308439,0.900719841295943,-0.247300479619083,-0.4144143670864529,-0.657414732045088,-0.105422337209481,-0.827494678344478,0.557208547099004,-0.21741454453058398,0.0389618840998407,0.000521967953636417,20.36
30734,-2.84093582312837,-2.66233536482107,1.7867904803159198,2.23161162789819,3.5457533244484596,-2.16127733525741,-1.7990025492285002,0.3574813962873571,-0.235213327568477,-0.0293835200361999,-0.59707715947259,0.589154523928995,0.300251125054389,0.132764810934853,0.34000355909783697,-1.3169832914301298,0.6969443750832359,-0.6148907704305661,0.80898121487422,0.944813399311517,0.285683770223365,0.0398508044017662,0.447774899522824,0.0990582585664942,0.221928907771755,-0.20301489024058,0.0352483815473603,0.18953265515750303,4.01
30734,1.14123725594298,0.17481194296414598,0.530169609075631,1.47497938946424,-0.356936481485767,-0.380023840949321,0.0364147536599788,-0.00348831312938695,0.35520739294733206,-0.108412617059748,-0.34280946323725103,0.33273641627153305,-0.7603959178674041,0.19920943993243198,-0.0549683109426443,-0.7912477665772951,0.414678754441764,-1.0142108568966601,-0.48660337843143103,-0.23726215572445397,-0.086926469829891,-0.0433439566925505,-0.0149191741087784,0.405330350057183,0.600366220096337,-0.33109530449403995,0.0365450953300212,0.0181311845381738,8.49
30734,-1.2055407814479,0.41603870487769,2.33644542360016,0.20888504481342104,-0.38376880430348204,0.274296986894468,0.283595610316615,0.10926231056918198,0.11822593615322198,-0.548683815913229,-0.344900861274497,0.445833955342522,1.05687650900562,-0.547904459539104,1.06432275566553,0.653131558619937,-0.8569429127725121,0.11352253203374,-1.74755377068107,-0.244468304424024,0.37919758132934706,1.2065782829251899,-0.10567624143276598,0.117184520312599,-0.256554512398668,-0.422077004504807,-0.0132556017835401,0.18374992012871302,100.78
30735,1.25671776701056,0.35698672434071504,0.09635499849368902,1.12904317596446,-0.22396771886722602,-1.10391558828767,0.312076763220625,-0.230859562780026,0.0194939237814635,0.0524143538938801,-0.5516655619871109,-0.33157374957043395,-1.0478844818914699,0.675507630838833,0.886875696521246,-0.0351099845845409,-0.299405041790677,-0.18252556366074,-0.27575736338323104,-0.216564109371198,-0.041530612005375,-0.121637474295562,-0.0813616431657527,0.35382679280928203,0.6940126076292721,-0.35431097756226704,-0.0029502125463459,0.0143903499595799,3.39
30735,-0.639938123022111,-0.610744219555703,3.11186370131603,-0.8198282492086201,-1.17163125666712,1.0570571849736599,0.0486387009404085,-0.398375994826428,-0.0276817191591839,0.9196728840468771,0.682186246861729,-0.281509872967402,0.0669612667212456,-1.80096037062414,-1.12271230549198,0.47535827405747294,0.28491550428790197,-0.506748658195086,2.15214920849476,0.33710162120146103,0.0918073058050365,1.0332704661185999,-0.533539178555863,0.0996453274035588,0.181449356714049,-0.0417702578129731,-0.536977419082671,-0.618599439854058,125.38
30735,1.2950502722601298,0.0215168971892057,-0.241909344240384,0.0605592790828167,0.503437993539372,0.7634985811817739,-0.233968021579099,0.256290220610487,0.0746413387142895,0.095423068637991,-0.0378658575627281,-0.0403252871436262,-0.6399364604025589,0.590075212285713,0.836171831582953,0.7647149315981708,-0.9575763266042081,0.20926516048953198,0.47118178091210106,-0.131842418117392,-0.304970204106116,-0.9301655129777092,-0.0461784137067586,-1.74740983944028,0.30607786336577697,0.217840094717344,-0.0261939184544738,-0.0145683086255959,1.79
30737,-1.54178989674581,-0.425966821348562,2.1912760470062502,-0.619873970674345,-0.0815027912168613,-0.379882322167271,0.176584846913971,0.217885475995337,0.41518331500912803,-0.918397597588239,-1.26185812836093,-0.182909469529099,0.0212792291129191,-0.47596153529245294,0.217707141180387,0.603057264581373,-0.666631114435507,0.29894267201794394,-0.461543101358983,0.562506372400119,0.18854526935570298,0.28381381578379,0.0413531071467773,-0.0744368666202975,0.5102040508390809,0.739345290838196,0.176780281204888,0.140862850900742,141.91
30738,1.25771919362,0.364739119434284,0.306922619677791,0.6906382468795639,-0.35779175239234706,-1.06748130244581,0.0942718489375525,-0.210300432050399,0.0144549642648907,-0.28601237260551005,-0.0501131545762812,0.298046747596868,0.34871674987312196,-0.312208562449989,1.08089719169549,0.47430538507054404,-0.0142031767086022,-0.312505183412392,-0.19705177297085896,-0.0737789210901354,-0.286856218087276,-0.820657826496295,0.12766314749037,0.343127648423764,0.22112013050919802,0.0943911233127048,-0.0221889746545145,0.0309440462460191,1.29
30739,1.3006130541316299,-0.157640710778246,-0.864348568958425,-0.5268730751358571,1.81814890624336,3.44966586734821,-0.7978755337482071,0.880728317602008,0.16967725856619298,-0.00420535257325726,-0.125783555147515,0.0291549794018313,0.102009950890879,0.24985752382038898,1.3452629064925101,0.739010825122519,-0.975590008085465,0.3223013339073211,0.0594507817629375,0.0243925352549756,-0.0463332381035775,-0.24122858390933802,-0.0355462848740754,1.03341404387274,0.49791918359467896,0.36239213092900296,-0.0129857015877568,0.0127002762339553,2.05
30739,1.20833475293075,-0.33142681820415504,1.01508183766443,0.0663775516003283,-0.9809703990827701,-0.0121737695964658,-0.8028492239691261,0.194960841935498,0.6919740160763471,-0.0871675214285973,0.811786171915769,0.820506645819097,-0.0253541148831768,-0.14615115665047,0.0323010529253718,0.662044471908303,-0.6157216584171221,0.5012028798815971,0.356315166027208,-0.0527856920596309,0.0986384384763084,0.40714298541384103,-0.077381237260611,0.0914355370959463,0.22265490505948302,1.11241164406302,-0.04015020247703201,0.00099986952762856,5.0
30739,1.1803801527420001,-0.0155196521610728,0.9443885316912891,0.532795275320194,-0.8165863004703441,-0.4175369432251,-0.46638481778857394,0.101252113713431,0.177311908809596,0.0961486154128953,1.3176344464746201,0.7124821690345641,-0.282756053845005,0.32689412531401696,0.651197239744272,0.7886762967411801,-0.7725662306144209,0.41063921806865,-0.0320824527516347,-0.0993502689602852,-0.0388649376396981,-0.16261373117074202,0.08371151634639501,0.325854132859075,0.11759023797987599,0.197676569879881,-0.0126917577794799,0.0155269875139346,6.42
30739,-1.51669172889143,1.35953314809478,1.10247859135491,-1.5626884070646598,-0.37077888407263704,-0.489669154306467,0.32501722930069704,0.28660914715978497,0.7816168546842069,0.9112469206932691,1.6917362712834298,0.615308767559577,-0.574766342920171,-0.139460094980102,0.18263871473735702,0.387523546378468,-0.640415643567677,-0.41979759901897207,-1.02082658243248,0.495094081247636,-0.20121500767939898,-0.0767240757793229,0.0474974052334319,0.236325599265598,-0.22103666655404103,0.6878684181884851,0.15385758034744,-0.2057342075081,3.69
30740,1.09966149366919,0.112731626650771,0.19410764266406802,0.9747420249198809,-0.312829402889989,-0.143629275584827,-0.2973738322588211,0.20972069085305198,0.41058582796623105,-0.6311326947599329,1.61022565988805,0.6938409879551241,-0.9677661655556321,-1.19699822920294,-0.62683151551139,-0.0212205761785858,1.27456997128282,0.0950303197334005,-0.158755864065935,-0.14322805109165,-0.0952128654960013,-0.0658556627947799,-0.0452916130372094,0.14542863200137499,0.395135988735084,0.4132984247300979,0.0101023345516872,0.0300900376180926,12.31
30740,1.0846163066574301,-1.2216944114003898,0.694403219657505,-0.7657796350778459,-1.32485788964893,0.268107510919594,-1.1360779648271297,0.277913725894656,-0.47756928580958896,0.712910522358705,1.1121738747102,-0.578894710616441,-0.8683391973033,0.0129430322583662,0.8314302669053921,1.5482713209579297,0.0337924552670975,-0.534500392351539,0.24822869997214297,0.245053624954364,0.49680566355794104,1.06696280270038,-0.214862361617219,-0.27793028856181706,0.286092535619587,-0.0257181363100192,0.0200797093720239,0.0269265975924219,129.0
30741,1.11825268935157,-0.362165338653044,0.539945264753075,-0.0875964718261313,-0.5877774345748571,0.0919415197652378,-0.527016317513405,0.20741628472422,0.29318337313390197,-0.0223891575851558,1.22488332203599,0.504770237526015,-0.46073715093798295,0.36635108269866207,0.9587546170510749,0.546434790424894,-0.49556907673760203,0.11115586515677499,-0.152080915995803,-0.0195862413278046,0.15465002733615196,0.359036956776878,-0.0721041710114076,-0.244222235809897,0.139643839166011,1.1009611254003602,-0.0601655188365548,-0.000366071631754778,47.85
30741,-0.43293448661724204,-0.132869497242586,2.40697366943673,-1.7429384977182,-0.75302720008318,-0.7182016783779499,-0.0413549535747241,-0.17595492867630702,-0.7751082541599351,0.11707776251550801,-0.551003363810687,-1.2560739465227901,-0.274186823625633,-0.7078255696806329,0.5483134115315961,1.5684901083904998,-0.268845158644458,-0.725825047790466,-0.30652279773662605,0.159602593614411,0.420750482282789,1.20456637622396,-0.293721224430302,0.415869130564791,0.0353740773459447,-0.22826251466429998,-0.0700092270189668,-0.112415368625981,19.99
30742,1.35733343381884,-1.3635245407748002,0.082794021537912,-1.44110356981792,-1.22611319802295,-0.0560662626970277,-0.9542401079492271,-0.015921304524922,-1.81127642128689,1.4845325540882501,0.23975059287138,-0.42605957174877396,0.20152120076104899,-0.274223028891601,-0.796581061606938,-0.261022488752913,0.247135749100988,0.45969070571863396,0.632599436415636,-0.152519374890392,-0.340998876122007,-0.736571912944389,-0.10019341138131502,-0.5304257303557449,0.40554928978698707,-0.274153908351975,0.0131425655718723,0.0162183088207465,97.83
30742,-0.886658574939317,1.1399747694791,2.05457555029154,0.362983251130177,-0.36923065133219,-0.258653397938707,0.297374937704471,-0.000862156500545913,-0.295539335316437,0.10308051906580601,1.4197546282780098,0.831585810598471,0.23139578029394198,0.0141105723055479,0.3608410546931551,0.45899418935305103,-0.8149048637427241,0.5806349953681881,-0.10813645367183901,-0.10841609343711502,0.15898829222368802,0.210078216768686,-0.0749897182280685,0.503441727987279,-0.24203358714988102,-0.636066056211484,-0.447664230009754,0.0721992924350218,9.08
30743,-0.8252465451401371,1.07077630132643,0.392965271037123,0.235112240403165,0.79896604283111,1.05005926737215,0.48263329648218395,0.242428678547483,-0.0720162725941814,0.578578310631423,-0.39675380686690703,-0.991227843490147,-1.86175422255554,0.691720820538567,1.0405358801792801,0.25346228947620997,-0.7332552639615841,0.759782573329933,1.09384302416333,-0.10697384680682599,-0.11681897226342501,-0.4216064095236961,-0.21738094791167104,-1.7862048931199699,-0.423504370017211,-0.474882374799869,-0.0828467816203356,0.18980219168001397,41.77
30744,0.993868555239501,-0.618492320759693,1.1575846091250102,0.178006506399442,-1.0833629378745,0.32245791147916397,-0.725948338609121,0.292672839997047,0.8716393015083009,-0.36547592534254497,1.3642286269988602,1.5927444441704601,0.17150600139042801,-0.36950460064980606,-0.7943677298205709,-0.282867114927805,0.229329676397085,-0.6867059096077309,0.298597446577354,0.0398286648054572,-0.10063066675484801,-0.153778239358445,0.065197315799142,0.323038871649724,-0.00496074920158365,0.9342103748205691,-0.0301523198559113,0.0141776674404052,69.32
30744,-0.834838828232318,0.79640527326665,1.98124490255832,-0.46701315999604603,0.143296937157846,-1.0271437071954201,0.7698578262942142,-0.040654376321386,-0.46564316617377793,-0.815008446384838,-0.62058794928511,-0.537918431866571,-0.9130596040592,0.315440017066761,0.575036235369716,0.500124418974935,-0.5729041509177559,-0.308707014936876,-0.605309724750829,-0.0974099688522349,-0.203014014911196,-0.8027716941875049,-0.131080583603466,0.33897205742694897,0.196262091777475,0.0131432915509926,-0.0271598379378771,0.0615430826667558,9.99
30745,-0.30361740769120305,1.08600876676982,0.925657808011695,-0.128202495129555,0.407872084238253,-0.47311222762457,0.7601478527346891,-0.0348277093918315,-0.37084110871978404,-0.5291204020458189,-0.931526105915454,-0.265078161059986,0.446223777254029,-0.513913879013167,0.936407245877379,0.622039343878256,-0.308062738392287,0.118935949203765,0.22030616440230702,0.18374097033244896,-0.308503918460518,-0.829886878103652,-0.0867449195209843,-0.5036640263796,-0.036653649065595,0.12285712639867,0.24071193556326198,0.0911628842900613,17.99
30745,1.0488333746274499,-0.0515783844382723,0.41254546750111104,0.918855744303683,-0.228394581430017,0.13421613185928502,-0.16332545050086802,0.22741288506339497,0.0563965476283458,0.105082036447029,1.08193005299077,0.235040850756572,-1.3404019170631898,0.786920894660004,0.8071709193561791,0.364401205275306,-0.514453103266296,-0.015713713801838003,-0.236029230430523,-0.120687548096706,-0.202419139722214,-0.7929742446439699,0.0914496193778339,-0.390654198087201,0.160967695662436,-0.662249034787958,0.0224580104738264,0.0228463451290463,59.99
30745,-1.3713577167628201,1.3498043351256401,-0.12206115932054301,0.291773190253462,0.5946284661755721,0.861996742996521,-0.137500265006739,0.704992931499863,0.00524994688474836,0.712316514601967,-0.564145315168975,-0.8833938496583709,-1.8004336954645699,0.8940418956690359,1.05181880111061,0.28286023709353497,-0.544860780346597,1.06743569414437,0.8800096553656569,-0.0426766754683775,0.17935087576536202,0.346331987321825,-0.45712862434264795,-1.73824699926044,0.35067935766205,-0.0648718141258345,-0.248388476733508,0.0610788339646623,1.23
30747,1.1721678779246298,-0.0542552983758086,1.31124692276193,1.2761398350651398,-1.08657527396961,-0.276090991122239,-0.6760716670010022,0.138601551065091,0.9457764771123001,-0.12194057971229101,-0.824731367379832,-0.0828557335815712,-0.769084059214734,-0.110045939595221,0.760782401297787,0.35142273539776103,-0.3776852583387221,0.258924622983676,-0.398392557728828,-0.196064767576636,0.0241369399552957,0.200052100859256,-0.00570772221432274,0.37419573782578996,0.370552184542678,-0.359514889542267,0.0688671844019219,0.0367862728017236,1.0
30749,-1.9637389308678999,-1.84789751839522,1.22261203908323,-1.33526060022664,0.7343614367909759,-1.7758777833401298,-0.0312412892866668,-0.232246324836488,-1.0511382023893199,0.829078776778862,1.33184597679706,-0.6258287782026539,-0.887975955945854,-0.0990990306965887,-0.513813113260052,1.28332100692506,-0.256094394494113,-0.7430822635366992,0.21863633022244897,0.189903851697324,0.271804484020368,0.946374912676279,0.7600437120108678,0.517308667639943,0.0657577363095842,-0.3556897128496121,0.10382857803751999,0.0585171522890623,80.75
30749,-3.24918268534455,-1.6843072705581599,2.02633541376282,-0.610041402851035,0.525708592303866,0.42857034095170604,-0.32403031574567703,-1.8386600683253702,0.986896441053674,0.081648791466067,0.955609572188485,0.0670450346420248,-1.04187546918201,-0.6241199441354139,0.09798117676878501,0.616376928444846,-0.689492672848465,0.137228595230977,-0.326538945655031,-1.43202994310882,1.20104143880237,0.0394577151534575,-0.0546391690004483,-0.191492392053805,0.24804941898453,1.05048833688656,-0.18547780637109498,-0.061984169276924,194.49
30751,-0.9033283248702109,1.49276795987874,0.417672381508067,0.28314458892718397,-1.03281180808129,0.660578727446125,-0.19907904116221498,-4.19704771699313,0.026533133058617996,-0.29602615384347997,0.0831155220771285,1.06664438156108,0.690931818113699,0.272756554275365,0.502492342761485,0.0580674641018928,-0.133074849676777,-0.666450178169776,-1.8015828267979699,-1.1763523985317201,3.9496881230428498,-0.6323419141559661,0.0560506851967242,0.396598798791035,0.784427678489545,-0.337739780337812,0.512528700267687,0.20748667509843302,188.98
30751,-0.7653394226702671,0.15037912591746697,1.69936194855646,-1.88064723761525,-0.351380525933049,-0.7880883051691819,0.658515119953245,-0.0400956103339911,-1.92620025209905,-0.0420152498462543,1.3139520426096,-0.32851432183975,-0.39326457762130795,0.14163233805979,-0.5901558077410971,1.44565815182676,-0.146466643427629,-1.2661257459708402,0.571925511835468,0.231430131232084,-0.142866639676969,-0.866138119864908,0.0734904442595637,0.26214123258957395,0.20052778469753602,-0.745625500258511,-0.0238593481124694,0.0554913419264255,75.45
30752,1.4569128578364,-0.6261153551099151,-0.524490268554684,-1.14615207874479,-0.11381491289006099,0.132559700407007,-0.518110279271719,0.000762055456532062,-0.9398776815747572,0.8366903040239849,-0.21425648919556398,-0.858960327276236,-0.28500525982945696,0.162084524598544,0.157827093878685,1.72513084680686,-0.5485275435426911,-0.24235706448335603,1.45661157936607,0.142989626825755,0.157494572844941,0.276560028541533,-0.35336381714975,-1.36847807565898,0.800335084570803,-0.0276073580296472,-0.021088042097721003,-0.0142293792624845,35.9
